paper_key,key_type,title,abstract,year,authors,url,source
hep-ph/9806526,arxiv,Soft-gluon resummation for heavy quark production in hadronic collisions,"We discuss the heavy quark production cross section near partonic threshold
in hadronic collisions, including the resummation of leading and
next-to-leading logarithms arising from soft gluon emission. We show how to
handle the complications due to the non-universal non-leading logarithms. We
give analytical results for the $q {\bar q}$ partonic subprocess and numerical
results in the DIS scheme for top quark production at the Fermilab Tevatron
where the $q {\bar q}$ channel dominates.",1998.0,"Nikolaos Kidonakis, Ramona Vogt",https://arxiv.org/abs/hep-ph/9806526,arxiv
hep-ph/9807241,arxiv,Effective QCD Interactions of CP-odd Higgs Bosons at Three Loops,"In the virtual presence of a heavy quark t, the interactions of a CP-odd
scalar boson A, with mass M_A << 2M_t, with gluons and light quarks can be
described by an effective Lagrangian. We analytically derive the coefficient
functions of the respective physical operators to three loops in quantum
chromodynamics (QCD), adopting the modified minimal-subtraction (MS-bar) scheme
of dimensional regularization. Special attention is paid to the proper
treatment of the gamma_5 matrix and the Levi-Civita epsilon tensor in D
dimensions. In the case of the effective ggA coupling, we find agreement with
an all-order prediction based on a low-energy theorem in connection with the
Adler-Bardeen non-renormalization theorem. This effective Lagrangian allows us
to analytically evaluate the next-to-leading QCD correction to the A -> gg
partial decay width by considering massless diagrams. For M_A = 100GeV, the
resulting correction factor reads 1+(221/12)alpha_s^(5)(M_A)/pi
+165.9(alpha_s^(5)(M_A)/pi)^2 approx 1+0.68+0.23. We compare this result with
predictions based on various scale-optimization methods.",1998.0,"K. G. Chetyrkin, B. A. Kniehl, M. Steinhauser, W. A. Bardeen",https://arxiv.org/abs/hep-ph/9807241,arxiv
hep-ph/9902484,arxiv,Resummation for heavy quark and jet cross sections,"We review the resummation of threshold logarithms for heavy quark, dijet,
direct photon, and W boson production cross sections in hadronic collisions.
Beyond leading logarithms the resummed cross section is sensitive to the color
exchange in the hard scattering. The resummation is formulated at
next-to-leading logarithmic or higher accuracy in terms of anomalous dimension
matrices which describe the factorization of soft gluons from the hard
scattering. We give results for the soft anomalous dimension matrices at one
loop for the full range of partonic subprocesses involved in heavy quark,
dijet, direct photon, and W boson production. We discuss the general
diagonalization procedure that can be implemented for the calculation of the
resummed cross sections, and we give numerical results for top quark production
at the Fermilab Tevatron. We also present analytical results for the one- and
two-loop expansions of the resummed cross sections.",1999.0,Nikolaos Kidonakis,https://arxiv.org/abs/hep-ph/9902484,arxiv
hep-ph/9912329,arxiv,Differential Equations for Two-Loop Four-Point Functions,"At variance with fully inclusive quantities, which have been computed already
at the two- or three-loop level, most exclusive observables are still known
only at one-loop, as further progress was hampered so far by the greater
computational problems encountered in the study of multi-leg amplitudes beyond
one loop. We show in this paper how the use of tools already employed in
inclusive calculations can be suitably extended to the computation of loop
integrals appearing in the virtual corrections to exclusive observables, namely
two-loop four-point functions with massless propagators and up to one off-shell
leg. We find that multi-leg integrals, in addition to integration-by-parts
identities, obey also identities resulting from Lorentz-invariance. The
combined set of these identities can be used to reduce the large number of
integrals appearing in an actual calculation to a small number of master
integrals. We then write down explicitly the differential equations in the
external invariants fulfilled by these master integrals, and point out that the
equations can be used as an efficient method of evaluating the master integrals
themselves. We outline strategies for the solution of the differential
equations, and demonstrate the application of the method on several examples.",1999.0,"T. Gehrmann, E. Remiddi",https://arxiv.org/abs/hep-ph/9912329,arxiv
hepph/0201206,arxiv,,,,,https://arxiv.org/abs/hepph/0201206,arxiv
hepph/9603423,arxiv,,,,,https://arxiv.org/abs/hepph/9603423,arxiv
hepph/9705234,arxiv,,,,,https://arxiv.org/abs/hepph/9705234,arxiv
hepph/9805244,arxiv,,,,,https://arxiv.org/abs/hepph/9805244,arxiv
math-ph/0010025,arxiv,New features of FORM,"Version 3 of FORM is introduced. It contains many new features that are
inspired by current developments in the methodology of computations in quantum
field theory. A number of these features is discussed in combination with
examples. In addition the distribution contains a number of general purpose
packages. These are described shortly.",2000.0,J. A. M. Vermaseren,https://arxiv.org/abs/math-ph/0010025,arxiv
,doi,,,,,,crossref
10.1006/jcph.1993.1074,doi,Automatic Feynman graph generation,,1993.0,P. Nogueira,https://www.semanticscholar.org/paper/a3740acd6b2ccb340af8cad084a09ab84f81610d,semanticscholar
10.1007/bf01559471,doi,A practicableγ5-scheme in dimensional regularization,,1992.0,"J. Körner, D. Kreimer, K. Schilcher",https://www.semanticscholar.org/paper/0ca020ecfb92759a0744cebdfffe8468ffb9621f,semanticscholar
10.1007/bf01573998,doi,Naturalnes in supersymmetric GUTS,,1981.0,N. Sakai,https://www.semanticscholar.org/paper/1fe287fb06cb873950de965e801a6dc870d4fa63,semanticscholar
10.1007/jhep01(2011)141,doi,Next-to-eikonal corrections to soft gluon radiation: a diagrammatic approach,"We consider the problem of soft gluon resummation for gauge theory amplitudes and cross sections, at next-to-eikonal order, using a Feynman diagram approach. At the amplitude level, we prove exponentiation for the set of factorizable contributions, and construct effective Feynman rules which can be used to compute next-to-eikonal emissions directly in the logarithm of the amplitude, finding agreement with earlier results obtained using path-integral methods. For cross sections, we also consider sub-eikonal corrections to the phase space for multiple soft-gluon emissions, which contribute to next-to-eikonal logarithms. To clarify the discussion, we examine a class of log(1 − x) terms in the Drell-Yan cross-section up to two loops. Our results are the first steps towards a systematic generalization of threshold resummations to next-to-leading power in the threshold expansion.",2010.0,"E. Laenen, L. Magnea, G. Stavenga, Chris D. White",https://www.semanticscholar.org/paper/2bfc319f5c89f0ecf3c1546489b7b5327ab7b0cb,semanticscholar
10.1007/jhep01(2018)055,doi,Search for additional heavy neutral Higgs and gauge bosons in the ditau final state produced in 36 fb−1 of pp collisions at s=13\documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upg,"A search for heavy neutral Higgs bosons and Z′ bosons is performed using a data sample corresponding to an integrated luminosity of 36.1 fb−1 from proton-proton collisions at s=13\documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$ \sqrt{s}=13 $$\end{document} TeV recorded by the ATLAS detector at the LHC during 2015 and 2016. The heavy resonance is assumed to decay to τ+τ− with at least one tau lepton decaying to final states with hadrons and a neutrino. The search is performed in the mass range of 0.2-2.25 TeV for Higgs bosons and 0.2-4.0 TeV for Z′ bosons. The data are in good agreement with the background predicted by the Standard Model. The results are interpreted in benchmark scenarios. In the context of the hMSSM scenario, the data exclude tan β > 1.0 for mA = 0.25 TeV and tan β > 42 for mA = 1.5 TeV at the 95% confidence level. For the Sequential Standard Model, ZSSM′ with mZ′ < 2.42 TeV is excluded at 95% confidence level, while ZNU′ with mZ ′ < 2.25 TeV is excluded for the non-universal G(221) model that exhibits enhanced couplings to third-generation fermions.",2018.0,"M. Aaboud, G. Aad, B. Abbott, O. Abdinov, Baptiste Abeloos, S. Abidi, O. AbouZeid, N. Abraham, H. Abramowicz, H. Abreu, R. Abreu, Y. Abulaiti, B. Acharya, S. Adachi, L. Adamczyk, J. Adelman, M. Adersberger, T. Adye, A. Affolder, Y. Afik, T. Agatonović-Jovin, C. Agheorghiesei, J. A. Aguilar-Saavedra, S. Ahlen, F. Ahmadov, G. Aielli, S. Akatsuka, H. Akerstedt, T. Åkesson, E. Akilli, A. Akimov, G. Alberghi, J. Albert, P. Albicocco, M. Alconada Verzini, S. Alderweireldt, M. Aleksa, I. Aleksandrov, C. Alexa, G. Alexander, T. Alexopoulos, M. Alhroob, B. Ali, M. Aliev, G. Alimonti, J. Alison, S. Alkire, B. Allbrooke, B. W. Allen, P. Allport, A. Aloisio, A. Alonso, F. Alonso, C. Alpigiani, A. Alshehri, M. Alstaty, B. Alvarez Gonzalez, D. Álvarez Piqueras, M. Alviggi, B. Amadio, Y. Amaral Coutinho, C. Amelung, D. Amidei, S. Amor Dos Santos, S. Amoroso, G. Amundsen, C. Anastopoulos, L. Ancu, N. Andari, T. Andeen, C. Anders, J. Anders, K. Anderson, A. Andreazza, V. Andrei, S. Angelidakis, I. Angelozzi, A. Angerami, A. Anisenkov, N. Anjos, A. Annovi, C. Antel, M. Antonelli, A. Antonov, D. Antrim, F. Anulli, M. Aoki, L. Aperio Bella, G. Arabidze, Y. Arai, J. P. Araque, V. Araujo Ferraz, A. Arce, R. Ardell, F. Arduh, J. Arguin, S. Argyropoulos, M. Arık, A. Armbruster, L. Armitage, O. Arnaez, H. Arnold, M. Arratia, O. Arslan, A. Artamonov, G. Artoni, S. Artz, S. Asai, N. Asbah, A. Ashkenazi, L. Asquith, K. Assamagan, R. Astalos, M. Atkinson, N. B. Atlay, K. Augsten, G. Avolio, B. Axen, M. Ayoub, G. Azuelos, A. Baas, M. Baca, H. Bachacou, K. Bachas, M. Backes, P. Bagnaia, M. Bahmani, H. Bahrasemani, A. Bailey, J. Baines, M. Bajic, O. Baker, P. Bakker, E. Baldin, P. Balek, F. Balli, W. Balunas, E. Banas, A. Bandyopadhyay, S. Banerjee, A. Bannoura, L. Barak, E. Barberio, D. Barberis, M. Barbero, T. Barillari, M. Barisits, J. Barkeloo, T. Barklow, N. Barlow, S. Barnes, B. Barnett, R. Barnett, Z. Barnovska-Blenessy, A. Baroncelli, G. Barone, A. Barr, L. Barranco Navarro, F. Barreiro, J. Barreiro Guimarães da Costa, R. Bartoldus, A. Barton, P. Bartos, A. Basalaev, A. Bassalat, R. Bates, S. J. Batista, J. Batley, M. Battaglia, M. Bauce, F. Bauer, H. Bawa, J. Beacham, M. Beattie, T. Beau, P. Beauchemin, P. Bechtle, H. Beck, H. Beck, K. Becker, M. Becker, C. Becot, A. Beddall, A. Beddall, V. Bednyakov, M. Bedognetti, C. Bee, T. Beermann, M. Begalli, M. Begel, J. Behr, A. Bell, G. Bella, L. Bellagamba, A. Bellerive, M. Bellomo, K. Belotskiy, O. Beltramello, N. Belyaev, O. Benary, D. Benchekroun, M. Bender, N. Benekos, Y. Benhammou, E. Benhar Noccioli, J. Benitez, D. Benjamin, M. Benoit, J. Bensinger, S. Bentvelsen, L. Beresford, M. Beretta, D. Berge, E. Bergeaas Kuutmann, N. Berger, L. Bergsten, J. Beringer, S. Berlendis, N. Bernard, G. Bernardi, C. Bernius, F. Bernlochner, T. Berry, P. Berta, C. Bertella, G. Bertoli, I. Bertram, C. Bertsche, G. Besjes, O. Bessidskaia Bylund, M. Bessner, N. Besson, A. Bethani, S. Bethke, A. Betti, A. Bevan, J. Beyer, R. Bianchi, O. Biebel, D. Biedermann, R. Bielski, K. Bierwagen, N. Biesuz, M. Biglietti, T. Billoud, H. Bilokon, M. Bindi, A. Bingul, C. Bini, S. Biondi, T. Bisanz, C. Bittrich, D. Bjergaard, J. Black, K. Black, R. Blair, T. Blažek, I. Bloch, C. Blocker, A. Blue, U. Blumenschein, S. Blunier, G. Bobbink, V. Bobrovnikov, S. Bocchetta, A. Bocci, C. Bock, M. Boehler, D. Boerner, D. Bogavac, A. Bogdanchikov, C. Bohm, V. Boisvert, P. Bokan, T. Bold, A. Boldyrev, A. Bolz, M. Bomben, M. Bona, M. Boonekamp, A. Borisov, G. Borissov, J. Bortfeldt, Daniela Bortoletto, V. Bortolotto, D. Boscherini, M. Bosman, J. Bossio Sola, J. Boudreau, E. Bouhova-Thacker, D. Boumediene, C. Bourdarios, S. Boutle, A. Boveia, J. Boyd, I. Boyko, A. J. Bozson, J. Bracinik, A. Brandt, G. Brandt, O. Brandt, F. Braren, U. Bratzler, B. Brau, J. Brau, W. Breaden Madden, K. Brendlinger, A. Brennan, L. Brenner, R. Brenner, S. Bressler, D. Briglin, T. Bristow, D. Britton, D. Britzger, F. Brochu, I. Brock, R. Brock, G. Brooijmans, T. Brooks, W. Brooks, J. Brosamer, E. Brost, J. Broughton, P. Bruckman de Renstrom, D. Bruncko, A. Bruni, G. Bruni, L. Bruni, S. Bruno, B. Brunt, M. Bruschi, N. Bruscino, P. Bryant, L. Bryngemark, T. Buanes, Q. Buat, P. Buchholz, A. Buckley, I. Budagov, F. Buehrer, M. K. Bugge, O. Bulekov, D. Bullock, T. Burch, S. Burdin, C. Burgard, A. Burger, B. Burghgrave, K. Burka, S. Burke, I. Burmeister, J. Burr, D. Büscher, V. Büscher, P. Bussey, J. Butler, C. Buttar, J. Butterworth, P. Butti, W. Buttinger, A. Buzatu, A. Buzykaev, C-Q. Li, S. Cabrera Urbán, D. Caforio, Han Cai, V. Cairo, O. Cakir, N. Calace, P. Calafiura, A. Calandri, G. Calderini, P. Calfayan, G. Callea, L. Calôba, S. Calvente Lopez, D. Calvet, S. Calvet, T. Calvet, R. Camacho Toro, S. Camarda, P. Camarri, D. Cameron, R. Caminal Armadans, C. Camincher, S. Campana, M. Campanelli, A. Camplani, A. Campoverde, V. Canale, M. Cano Bret, J. Cantero, T. Cao, M. Capeans Garrido, I. Caprini, M. Caprini, M. Capua, R. Carbone, R. Cardarelli, F. Cardillo, I. Carli, T. Carli, G. Carlino, B. Carlson, L. Carminati, R. Carney, S. Caron, E. Carquin, S. Carrá, G. Carrillo-Montoya, D. Casadei, M. P. Casado, A. Casha, M. Casolino, D. Casper, R. Castelijn, V. Castillo Gimenez, N. Castro, A. Catinaccio, J. Catmore, A. Cattai, J. Caudron, V. Cavaliere, E. Cavallaro, D. Cavalli, M. Cavalli-Sforza, V. Cavasinni, E. Celebi, F. Ceradini, L. Cerda Alberich, A. Cerqueira, A. Cerri, L. Cerrito, F. Cerutti, A. Cervelli, S. Çetin, A. Chafaq, D. Chakraborty, S. Chan, W. Chan, Y. Chan, P. Chang, J. Chapman, D. Charlton, C. Chau, C. Chavez Barajas, S. Che, S. Cheatham, A. Chegwidden, S. Chekanov, S. Chekulaev, G. Chelkov, M. Chelstowska, C. Chen, C. Chen, H. Chen, J. Chen, S. Chen, S. Chen, X. Chen, Y. Chen, H. C. Cheng, H. Cheng, A. Cheplakov, E. Cheremushkina, R. Cherkaoui El Moursli, E. Cheu, K. Cheung, L. Chevalier, V. Chiarella, G. Chiarelli, G. Chiodini, A. Chisholm, A. Chitan, Y. Chiu, M. Chizhov, K. Choi, A. Chomont, S. Chouridou, Y. S. Chow, V. Christodoulou, M. Chu, J. Chudoba, A. Chuinard, J. Chwastowski, L. Chytka, A. Ciftci, D. Cinca, V. Cindro, I. A. Cioară, A. Ciocio, F. Cirotto, Z. Citron, M. Citterio, M. Ciubancan, A. Clark, B. L. Clark, M. Clark, P. Clark",https://www.semanticscholar.org/paper/dd94094b3282661aad84dc7b404a275ce9376a5f,semanticscholar
10.1007/jhep01(2020)094,doi,Leading-logarithmic threshold resummation of Higgs production in gluon fusion at next-to-leading power,"We sum the leading logarithms αsnln2n−11−z\documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$ {\alpha}_s^n{\ln}^{2n-1}\left(1-z\right) $$\end{document}, n = 1, 2, . . . , near the kinematic threshold z=mH2/ŝ→1\documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$ z={m}_H^2/\hat{s}\to 1 $$\end{document} at next-to-leading power in the expansion in (1 − z) for Higgs production in gluon fusion. We highlight the new contributions compared to Drell-Yan production in quark-antiquark annihilation and show that the final result can be obtained to all orders by the substitution of the colour factor CF → CA, confirming previous fixed-order results. We also provide a numerical analysis of the next-to-leading power leading logarithms, which indicates that they are numerically relevant.",2020.0,"M. Beneke, M. Garny, S. Jaskiewicz, R. Szafron, L. Vernazza, Jian Wang",https://www.semanticscholar.org/paper/c75402bea0e1fd8f8ce0553ae29f1ea697d32ef1,semanticscholar
10.1007/jhep02(2010)025,doi,Finite top quark mass effects in NNLO Higgs boson production at LHC,We present next-to-next-to-leading order corrections to the inclusive production of the Higgs bosons at the CERN Large Hadron Collider (LHC) including finite top quark mass effects. Expanding our analytic results for the partonic cross section around the soft limit we find agreement with a very recent publication by Harlander and Ozeren [1].,2009.0,"A. Pak, M. Rogal, M. Steinhauser",https://www.semanticscholar.org/paper/69808694f2add2bb5430cf604603dda703fc5539,semanticscholar
10.1007/jhep02(2020)121,doi,Two loop QCD amplitudes for di-pseudo scalar production in gluon fusion,"We compute the radiative corrections to the four-point amplitude g+g → A+A in massless Quantum Chromodynamics (QCD) up to order αs4\documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$ {\alpha}_s^4 $$\end{document} in perturbation theory. We used the effective field theory that describes the coupling of pseudo-scalars to gluons and quarks directly, in the large top quark mass limit. Due to the CP odd nature of the pseudo-scalar Higgs boson, the computation involves careful treatment of chiral quantities in dimensional regularisation. The ultraviolet finite results are shown to be consistent with the universal infrared structure of QCD amplitudes. The infrared finite part of these amplitudes constitutes the important component of any next to next to leading order corrections to observables involving pair of pseudo-scalars at the Large Hadron Collider.",2020.0,"A. Bhattacharya, Maguni Mahakhud, P. Mathews, V. Ravindran",https://www.semanticscholar.org/paper/65b268d86dc731623051618502e2523b6e819c06,semanticscholar
10.1007/jhep03(2014)126,doi,Higgs boson pair production merged to one jet,We develop a Monte Carlo event generator for Higgs Boson pair production merged to exact one-jet matrix elements. The matrix elements are generated with OpenLoops and event generation is performed with the HERWIG++ general-purpose event generator. This allows us to simulate fully-exclusive hadronic final states with accurate description of the kinematics of the leading jet in conjunction with a parton shower. We use the implementation to examine in detail the systematic uncertainties which result from the merging procedure. We assess the magnitude of the impact of the merging on experimental searches of Standard Model di-Higgs production that aim to constrain the Higgs boson self-coupling. We find that the use of a merged sample can reduce theoretical systematic uncertainties in the efficiencies of cuts on certain observables. This constitutes the most accurate simulation of the process available to date. The Monte Carlo event generator developed for this project is available as an add-on to the HERWIG++ event generator at http://www.physik.uzh.ch/data/openloops/download/projects/hhmerge/.,2014.0,"P. Maierhöfer, A. Papaefstathiou",https://www.semanticscholar.org/paper/eeb152462b0f7884f3eb1f793a61c5c8343b6a33,semanticscholar
10.1007/jhep03(2015)037,doi,Associated production of Higgs boson with vector boson at threshold N3LO in QCD,"We present the results for the associated production of Higgs boson with vector boson computed at threshold N3LO in QCD. We use the recently available result of the threshold contributions to the inclusive Drell-Yan production cross-section at third order in the strong coupling constant. We have implemented it in the publicly available computer package vh@nnlo, thereby obtaining the numerical impact of threshold N3LO contributions for the first time. We find that the inclusion of such corrections do reduce theoretical uncertainties resulting from the renormalization scale.",2015.0,"M. Kumar, M. K. Mandal, V. Ravindran",https://www.semanticscholar.org/paper/8c17ead082788fa4e58328d62dd36ad357831a41,semanticscholar
10.1007/jhep03(2015)091,doi,Higgs boson gluon-fusion production beyond threshold in N3LO QCD,"In this article, we compute the gluon fusion Higgs boson cross-section at N3LO through the second term in the threshold expansion. This calculation constitutes a major milestone towards the full N3LO cross section. Our result has the best formal accuracy in the threshold expansion currently available, and includes contributions from collinear regions besides subleading corrections from soft and hard regions, as well as certain logarithmically enhanced contributions for general kinematics. We use our results to perform a critical appraisal of the validity of the threshold approximation at N3LO in perturbative QCD.",2015.0,"C. Anastasiou, C. Duhr, F. Dulat, E. Furlan, T. Gehrmann, F. Herzog, B. Mistlberger",https://www.semanticscholar.org/paper/c0f4b7446712db0460ca7b0e9ec033f39f647c67,semanticscholar
